"cle_unique";"colonne";"valeur"
E116383_P1_330;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E116383_P1_330;source_du_fichier;GLASSDOOR
E116383_P1_330;type_du_fichier;INFO-SOC
E116383_P1_330;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13777-INFO-SOC-GLASSDOOR-E116383_P1.html
E116383_P1_330;taille_du_fichier;54
E9028_P1_331;date_heure_recuperation;2023-12-13
E9028_P1_331;nom_fichier;2023-12-13-10-13778-INFO-SOC-GLASSDOOR-E9028_P1.html
E9028_P1_331;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E9028_P1_331;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E9028_P1_331;source_du_fichier;GLASSDOOR
E9028_P1_331;type_du_fichier;INFO-SOC
E9028_P1_331;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13778-INFO-SOC-GLASSDOOR-E9028_P1.html
E9028_P1_331;taille_du_fichier;52
E33451_P1_332;date_heure_recuperation;2023-12-13
E33451_P1_332;nom_fichier;2023-12-13-10-13779-INFO-SOC-GLASSDOOR-E33451_P1.html
E33451_P1_332;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E33451_P1_332;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E33451_P1_332;source_du_fichier;GLASSDOOR
E33451_P1_332;type_du_fichier;INFO-SOC
E33451_P1_332;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13779-INFO-SOC-GLASSDOOR-E33451_P1.html
E33451_P1_332;taille_du_fichier;53
E35333_P1_333;date_heure_recuperation;2023-12-13
E35333_P1_333;nom_fichier;2023-12-13-10-13780-INFO-SOC-GLASSDOOR-E35333_P1.html
E35333_P1_333;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E35333_P1_333;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E35333_P1_333;source_du_fichier;GLASSDOOR
E35333_P1_333;type_du_fichier;INFO-SOC
E35333_P1_333;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13780-INFO-SOC-GLASSDOOR-E35333_P1.html
E35333_P1_333;taille_du_fichier;53
E231247_P1_334;date_heure_recuperation;2023-12-13
E231247_P1_334;nom_fichier;2023-12-13-10-13783-INFO-SOC-GLASSDOOR-E231247_P1.html
E231247_P1_334;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E231247_P1_334;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E231247_P1_334;source_du_fichier;GLASSDOOR
E231247_P1_334;type_du_fichier;INFO-SOC
E231247_P1_334;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13783-INFO-SOC-GLASSDOOR-E231247_P1.html
E231247_P1_334;taille_du_fichier;54
E35333_P1_335;date_heure_recuperation;2023-12-13
E35333_P1_335;nom_fichier;2023-12-13-10-13787-INFO-SOC-GLASSDOOR-E35333_P1.html
E35333_P1_335;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E35333_P1_335;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E35333_P1_335;source_du_fichier;GLASSDOOR
E35333_P1_335;type_du_fichier;INFO-SOC
E35333_P1_335;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13787-INFO-SOC-GLASSDOOR-E35333_P1.html
E35333_P1_335;taille_du_fichier;53
E9028_P1_336;date_heure_recuperation;2023-12-13
E9028_P1_336;nom_fichier;2023-12-13-10-13790-INFO-SOC-GLASSDOOR-E9028_P1.html
E9028_P1_336;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E9028_P1_336;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E9028_P1_336;source_du_fichier;GLASSDOOR
E9028_P1_336;type_du_fichier;INFO-SOC
E9028_P1_336;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13790-INFO-SOC-GLASSDOOR-E9028_P1.html
E9028_P1_336;taille_du_fichier;52
E116383_P1_337;date_heure_recuperation;2023-12-13
E116383_P1_337;nom_fichier;2023-12-13-10-13791-INFO-SOC-GLASSDOOR-E116383_P1.html
E116383_P1_337;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E116383_P1_337;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E116383_P1_337;source_du_fichier;GLASSDOOR
E116383_P1_337;type_du_fichier;INFO-SOC
E116383_P1_337;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13791-INFO-SOC-GLASSDOOR-E116383_P1.html
E116383_P1_337;taille_du_fichier;54
E33451_P1_338;date_heure_recuperation;2023-12-13
E33451_P1_338;nom_fichier;2023-12-13-10-13792-INFO-SOC-GLASSDOOR-E33451_P1.html
E33451_P1_338;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E33451_P1_338;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E33451_P1_338;source_du_fichier;GLASSDOOR
E33451_P1_338;type_du_fichier;INFO-SOC
E33451_P1_338;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13792-INFO-SOC-GLASSDOOR-E33451_P1.html
E33451_P1_338;taille_du_fichier;53
E231247_P1_339;date_heure_recuperation;2023-12-13
E231247_P1_339;nom_fichier;2023-12-13-10-13795-INFO-SOC-GLASSDOOR-E231247_P1.html
E231247_P1_339;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E231247_P1_339;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E231247_P1_339;source_du_fichier;GLASSDOOR
E231247_P1_339;type_du_fichier;INFO-SOC
E231247_P1_339;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13795-INFO-SOC-GLASSDOOR-E231247_P1.html
E231247_P1_339;taille_du_fichier;54
E3054_P1_340;date_heure_recuperation;2023-12-13
E3054_P1_340;nom_fichier;2023-12-13-10-13796-INFO-SOC-GLASSDOOR-E3054_P1.html
E3054_P1_340;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E3054_P1_340;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E3054_P1_340;source_du_fichier;GLASSDOOR
E3054_P1_340;type_du_fichier;INFO-SOC
E3054_P1_340;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13796-INFO-SOC-GLASSDOOR-E3054_P1.html
E3054_P1_340;taille_du_fichier;52
E1443740_P1_341;date_heure_recuperation;2023-12-13
E1443740_P1_341;nom_fichier;2023-12-13-10-13800-INFO-SOC-GLASSDOOR-E1443740_P1.html
E1443740_P1_341;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1443740_P1_341;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E1443740_P1_341;source_du_fichier;GLASSDOOR
E1443740_P1_341;type_du_fichier;INFO-SOC
E1443740_P1_341;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13800-INFO-SOC-GLASSDOOR-E1443740_P1.html
E1443740_P1_341;taille_du_fichier;55
E736804_P1_342;date_heure_recuperation;2023-12-13
E736804_P1_342;nom_fichier;2023-12-13-10-13801-INFO-SOC-GLASSDOOR-E736804_P1.html
E736804_P1_342;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E736804_P1_342;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E736804_P1_342;source_du_fichier;GLASSDOOR
E736804_P1_342;type_du_fichier;INFO-SOC
E736804_P1_342;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13801-INFO-SOC-GLASSDOOR-E736804_P1.html
E736804_P1_342;taille_du_fichier;54
E3127620_P1_343;date_heure_recuperation;2023-12-13
E3127620_P1_343;nom_fichier;2023-12-13-10-13802-INFO-SOC-GLASSDOOR-E3127620_P1.html
E3127620_P1_343;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E3127620_P1_343;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E3127620_P1_343;source_du_fichier;GLASSDOOR
E3127620_P1_343;type_du_fichier;INFO-SOC
E3127620_P1_343;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13802-INFO-SOC-GLASSDOOR-E3127620_P1.html
E3127620_P1_343;taille_du_fichier;55
E20114_P1_344;date_heure_recuperation;2023-12-13
E20114_P1_344;nom_fichier;2023-12-13-10-13803-INFO-SOC-GLASSDOOR-E20114_P1.html
E20114_P1_344;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E20114_P1_344;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E20114_P1_344;source_du_fichier;GLASSDOOR
E20114_P1_344;type_du_fichier;INFO-SOC
E20114_P1_344;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13803-INFO-SOC-GLASSDOOR-E20114_P1.html
E20114_P1_344;taille_du_fichier;53
E846722_P1_345;date_heure_recuperation;2023-12-13
E846722_P1_345;nom_fichier;2023-12-13-10-13805-INFO-SOC-GLASSDOOR-E846722_P1.html
E846722_P1_345;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E846722_P1_345;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E846722_P1_345;source_du_fichier;GLASSDOOR
E846722_P1_345;type_du_fichier;INFO-SOC
E846722_P1_345;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13805-INFO-SOC-GLASSDOOR-E846722_P1.html
E846722_P1_345;taille_du_fichier;54
E2701639_P1_346;date_heure_recuperation;2023-12-13
E2701639_P1_346;nom_fichier;2023-12-13-10-13806-INFO-SOC-GLASSDOOR-E2701639_P1.html
E2701639_P1_346;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E2701639_P1_346;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E2701639_P1_346;source_du_fichier;GLASSDOOR
E2701639_P1_346;type_du_fichier;INFO-SOC
E2701639_P1_346;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13806-INFO-SOC-GLASSDOOR-E2701639_P1.html
E2701639_P1_346;taille_du_fichier;55
E1260894_P1_347;date_heure_recuperation;2023-12-13
E1260894_P1_347;nom_fichier;2023-12-13-10-13807-INFO-SOC-GLASSDOOR-E1260894_P1.html
E1260894_P1_347;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E1260894_P1_347;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E1260894_P1_347;source_du_fichier;GLASSDOOR
E1260894_P1_347;type_du_fichier;INFO-SOC
E1260894_P1_347;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13807-INFO-SOC-GLASSDOOR-E1260894_P1.html
E1260894_P1_347;taille_du_fichier;55
E413452_P1_348;date_heure_recuperation;2023-12-13
E413452_P1_348;nom_fichier;2023-12-13-10-13809-INFO-SOC-GLASSDOOR-E413452_P1.html
E413452_P1_348;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
E413452_P1_348;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR\SOC
E413452_P1_348;source_du_fichier;GLASSDOOR
E413452_P1_348;type_du_fichier;INFO-SOC
E413452_P1_348;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//GLASSDOOR/SOC/2023-12-13-10-13809-INFO-SOC-GLASSDOOR-E413452_P1.html
E413452_P1_348;taille_du_fichier;54
1599984246_349;date_heure_recuperation;2023-12-13
1599984246_349;nom_fichier;2023-12-13-10-13546-INFO-EMP-LINKEDIN-FR-1599984246.html
1599984246_349;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1599984246_349;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1599984246_349;source_du_fichier;LINKEDIN
1599984246_349;type_du_fichier;INFO-EMP
1599984246_349;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13546-INFO-EMP-LINKEDIN-FR-1599984246.html
1599984246_349;taille_du_fichier;56
1519694389_350;date_heure_recuperation;2023-12-13
1519694389_350;nom_fichier;2023-12-13-10-13547-INFO-EMP-LINKEDIN-FR-1519694389.html
1519694389_350;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1519694389_350;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1519694389_350;source_du_fichier;LINKEDIN
1519694389_350;type_du_fichier;INFO-EMP
1519694389_350;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13547-INFO-EMP-LINKEDIN-FR-1519694389.html
1519694389_350;taille_du_fichier;56
1638675310_351;date_heure_recuperation;2023-12-13
1638675310_351;nom_fichier;2023-12-13-10-13548-INFO-EMP-LINKEDIN-FR-1638675310.html
1638675310_351;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1638675310_351;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1638675310_351;source_du_fichier;LINKEDIN
1638675310_351;type_du_fichier;INFO-EMP
1638675310_351;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13548-INFO-EMP-LINKEDIN-FR-1638675310.html
1638675310_351;taille_du_fichier;56
1638763250_352;date_heure_recuperation;2023-12-13
1638763250_352;nom_fichier;2023-12-13-10-13549-INFO-EMP-LINKEDIN-FR-1638763250.html
1638763250_352;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1638763250_352;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1638763250_352;source_du_fichier;LINKEDIN
1638763250_352;type_du_fichier;INFO-EMP
1638763250_352;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13549-INFO-EMP-LINKEDIN-FR-1638763250.html
1638763250_352;taille_du_fichier;56
1573133460_353;date_heure_recuperation;2023-12-13
1573133460_353;nom_fichier;2023-12-13-10-13550-INFO-EMP-LINKEDIN-FR-1573133460.html
1573133460_353;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1573133460_353;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1573133460_353;source_du_fichier;LINKEDIN
1573133460_353;type_du_fichier;INFO-EMP
1573133460_353;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13550-INFO-EMP-LINKEDIN-FR-1573133460.html
1573133460_353;taille_du_fichier;56
1602929951_354;date_heure_recuperation;2023-12-13
1602929951_354;nom_fichier;2023-12-13-10-13551-INFO-EMP-LINKEDIN-FR-1602929951.html
1602929951_354;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1602929951_354;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1602929951_354;source_du_fichier;LINKEDIN
1602929951_354;type_du_fichier;INFO-EMP
1602929951_354;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13551-INFO-EMP-LINKEDIN-FR-1602929951.html
1602929951_354;taille_du_fichier;56
1599166885_355;date_heure_recuperation;2023-12-13
1599166885_355;nom_fichier;2023-12-13-10-13552-INFO-EMP-LINKEDIN-FR-1599166885.html
1599166885_355;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1599166885_355;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1599166885_355;source_du_fichier;LINKEDIN
1599166885_355;type_du_fichier;INFO-EMP
1599166885_355;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13552-INFO-EMP-LINKEDIN-FR-1599166885.html
1599166885_355;taille_du_fichier;56
1566950259_356;date_heure_recuperation;2023-12-13
1566950259_356;nom_fichier;2023-12-13-10-13553-INFO-EMP-LINKEDIN-FR-1566950259.html
1566950259_356;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1566950259_356;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1566950259_356;source_du_fichier;LINKEDIN
1566950259_356;type_du_fichier;INFO-EMP
1566950259_356;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13553-INFO-EMP-LINKEDIN-FR-1566950259.html
1566950259_356;taille_du_fichier;56
1634138009_357;date_heure_recuperation;2023-12-13
1634138009_357;nom_fichier;2023-12-13-10-13554-INFO-EMP-LINKEDIN-FR-1634138009.html
1634138009_357;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1634138009_357;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1634138009_357;source_du_fichier;LINKEDIN
1634138009_357;type_du_fichier;INFO-EMP
1634138009_357;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13554-INFO-EMP-LINKEDIN-FR-1634138009.html
1634138009_357;taille_du_fichier;56
1602837931_358;date_heure_recuperation;2023-12-13
1602837931_358;nom_fichier;2023-12-13-10-13555-INFO-EMP-LINKEDIN-FR-1602837931.html
1602837931_358;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1602837931_358;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1602837931_358;source_du_fichier;LINKEDIN
1602837931_358;type_du_fichier;INFO-EMP
1602837931_358;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13555-INFO-EMP-LINKEDIN-FR-1602837931.html
1602837931_358;taille_du_fichier;56
1637899355_359;date_heure_recuperation;2023-12-13
1637899355_359;nom_fichier;2023-12-13-10-13556-INFO-EMP-LINKEDIN-FR-1637899355.html
1637899355_359;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1637899355_359;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1637899355_359;source_du_fichier;LINKEDIN
1637899355_359;type_du_fichier;INFO-EMP
1637899355_359;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13556-INFO-EMP-LINKEDIN-FR-1637899355.html
1637899355_359;taille_du_fichier;56
1644582626_360;date_heure_recuperation;2023-12-13
1644582626_360;nom_fichier;2023-12-13-10-13557-INFO-EMP-LINKEDIN-FR-1644582626.html
1644582626_360;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1644582626_360;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1644582626_360;source_du_fichier;LINKEDIN
1644582626_360;type_du_fichier;INFO-EMP
1644582626_360;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13557-INFO-EMP-LINKEDIN-FR-1644582626.html
1644582626_360;taille_du_fichier;56
1610492058_361;date_heure_recuperation;2023-12-13
1610492058_361;nom_fichier;2023-12-13-10-13558-INFO-EMP-LINKEDIN-FR-1610492058.html
1610492058_361;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1610492058_361;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1610492058_361;source_du_fichier;LINKEDIN
1610492058_361;type_du_fichier;INFO-EMP
1610492058_361;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13558-INFO-EMP-LINKEDIN-FR-1610492058.html
1610492058_361;taille_du_fichier;56
1637893990_362;date_heure_recuperation;2023-12-13
1637893990_362;nom_fichier;2023-12-13-10-13559-INFO-EMP-LINKEDIN-FR-1637893990.html
1637893990_362;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1637893990_362;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1637893990_362;source_du_fichier;LINKEDIN
1637893990_362;type_du_fichier;INFO-EMP
1637893990_362;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13559-INFO-EMP-LINKEDIN-FR-1637893990.html
1637893990_362;taille_du_fichier;56
1624194180_363;date_heure_recuperation;2023-12-13
1624194180_363;nom_fichier;2023-12-13-10-13560-INFO-EMP-LINKEDIN-FR-1624194180.html
1624194180_363;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1624194180_363;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1624194180_363;source_du_fichier;LINKEDIN
1624194180_363;type_du_fichier;INFO-EMP
1624194180_363;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13560-INFO-EMP-LINKEDIN-FR-1624194180.html
1624194180_363;taille_du_fichier;56
1390703995_364;date_heure_recuperation;2023-12-13
1390703995_364;nom_fichier;2023-12-13-10-13561-INFO-EMP-LINKEDIN-FR-1390703995.html
1390703995_364;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1390703995_364;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1390703995_364;source_du_fichier;LINKEDIN
1390703995_364;type_du_fichier;INFO-EMP
1390703995_364;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13561-INFO-EMP-LINKEDIN-FR-1390703995.html
1390703995_364;taille_du_fichier;56
1451077490_365;date_heure_recuperation;2023-12-13
1451077490_365;nom_fichier;2023-12-13-10-13562-INFO-EMP-LINKEDIN-FR-1451077490.html
1451077490_365;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1451077490_365;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1451077490_365;source_du_fichier;LINKEDIN
1451077490_365;type_du_fichier;INFO-EMP
1451077490_365;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13562-INFO-EMP-LINKEDIN-FR-1451077490.html
1451077490_365;taille_du_fichier;56
1578578508_366;date_heure_recuperation;2023-12-13
1578578508_366;nom_fichier;2023-12-13-10-13563-INFO-EMP-LINKEDIN-FR-1578578508.html
1578578508_366;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1578578508_366;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1578578508_366;source_du_fichier;LINKEDIN
1578578508_366;type_du_fichier;INFO-EMP
1578578508_366;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13563-INFO-EMP-LINKEDIN-FR-1578578508.html
1578578508_366;taille_du_fichier;56
1638814150_367;date_heure_recuperation;2023-12-13
1638814150_367;nom_fichier;2023-12-13-10-13564-INFO-EMP-LINKEDIN-FR-1638814150.html
1638814150_367;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1638814150_367;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1638814150_367;source_du_fichier;LINKEDIN
1638814150_367;type_du_fichier;INFO-EMP
1638814150_367;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13564-INFO-EMP-LINKEDIN-FR-1638814150.html
1638814150_367;taille_du_fichier;56
1450797712_368;date_heure_recuperation;2023-12-13
1450797712_368;nom_fichier;2023-12-13-10-13565-INFO-EMP-LINKEDIN-FR-1450797712.html
1450797712_368;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1450797712_368;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1450797712_368;source_du_fichier;LINKEDIN
1450797712_368;type_du_fichier;INFO-EMP
1450797712_368;lien_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE//LINKEDIN/EMP/2023-12-13-10-13565-INFO-EMP-LINKEDIN-FR-1450797712.html
1450797712_368;taille_du_fichier;56
1613358196_369;date_heure_recuperation;2023-12-13
1613358196_369;nom_fichier;2023-12-13-10-13566-INFO-EMP-LINKEDIN-FR-1613358196.html
1613358196_369;provenance_du_fichier;D:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/
1613358196_369;destination_du_fichier;D:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN\EMP
1613358196_369;source_du_fichier;LINKEDIN
